user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
binning_output.026	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.7%)
binning_output.027	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Litorivicinaceae;g__HIMB30;s__HIMB30 sp008087055	GCA_008087055.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Litorivicinaceae;g__HIMB30;s__HIMB30 sp008087055	98.55	0.868	GCA_008087055.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Litorivicinaceae;g__HIMB30;s__HIMB30 sp008087055	98.55	0.868	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Litorivicinaceae;g__HIMB30;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_913061245.1, s__HIMB30 sp913061245, 95.0, 90.99, 0.715; GCA_010024125.1, s__HIMB30 sp010024125, 95.0, 85.26, 0.376; GCA_000227525.2, s__HIMB30 sp000227525, 95.0, 80.19, 0.166	80.89	11	N/A	N/A
binning_output.029	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (7.9%)
binning_output.030	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	76.54	11	0.96367	Genome has more than 20.8% of markers with multiple hits
binning_output.031	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__	N/A	N/A	N/A	N/A	N/A	GCA_902509905.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__Pseudothioglobus sp902509905	97.15	0.385	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_902510115.1, s__Pseudothioglobus sp902510115, 95.0, 88.32, 0.183; GCA_902556205.1, s__Pseudothioglobus sp002169705, 95.0, 87.73, 0.257	22.76	11	0.99757	N/A
binning_output.032	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter acticola	GCF_013177675.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter acticola	98.73	0.568	GCF_013177675.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter acticola	98.73	0.568	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018816105.1, s__Aliarcobacter sp018816105, 95.0, 89.09, 0.37; GCF_013201665.1, s__Aliarcobacter venerupis, 95.0, 85.85, 0.268; GCA_028689025.1, s__Aliarcobacter sp028689025, 95.0, 85.77, 0.261; GCA_017995775.1, s__Aliarcobacter sp017995775, 95.0, 85.7, 0.258; GCA_028688995.1, s__Aliarcobacter sp028688995, 95.0, 85.58, 0.24; GCA_028690445.1, s__Aliarcobacter sp028690445, 95.0, 85.47, 0.228; GCA_028703945.1, s__Aliarcobacter sp028703945, 95.0, 85.44, 0.225; GCF_003063245.1, s__Aliarcobacter caeni, 95.0, 85.3, 0.24; GCA_028681275.1, s__Aliarcobacter sp028681275, 95.0, 85.11, 0.196; GCF_003544815.1, s__Aliarcobacter suis, 95.0, 84.88, 0.247; GCF_003544915.1, s__Aliarcobacter ellisii, 95.0, 84.81, 0.254; GCF_013201935.1, s__Aliarcobacter cloacae, 95.0, 84.59, 0.229; GCF_013201725.1, s__Aliarcobacter defluvii, 95.0, 84.45, 0.231; GCA_019752775.1, s__Aliarcobacter sp019752775, 95.0, 84.15, 0.168; GCF_013177635.1, s__Aliarcobacter aquimarinus, 95.0, 83.9, 0.223	41.77	11	N/A	Genome has more than 14.2% of markers with multiple hits
binning_output.033	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium_E;s__Marinobacterium_E sp949499045	GCA_949499045.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium_E;s__Marinobacterium_E sp949499045	97.81	0.83	GCA_949499045.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium_E;s__Marinobacterium_E sp949499045	97.81	0.83	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Nitrincolaceae;g__Marinobacterium_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013283365.1, s__Marinobacterium_E sp013283365, 95.0, 87.82, 0.628; GCA_018623095.1, s__Marinobacterium_E sp018623095, 95.0, 85.19, 0.465	64.75	11	N/A	Genome has more than 29.2% of markers with multiple hits
binning_output.034	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	27.07	11	0.86917	Genome has more than 11.7% of markers with multiple hits
binning_output.035	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__D2472;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	25.58	11	0.9006	N/A
binning_output.036	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__MAG-121220-bin8 sp905479415	GCA_905479415.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__MAG-121220-bin8 sp905479415	98.75	0.758	GCA_905479415.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__MAG-121220-bin8 sp905479415	98.75	0.758	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902510655.1, s__MAG-121220-bin8 sp902510655, 95.0, 89.73, 0.587; GCA_943789295.1, s__MAG-121220-bin8 sp002700465, 95.0, 89.46, 0.614; GCA_018662905.1, s__MAG-121220-bin8 sp018662905, 95.0, 87.34, 0.547; GCA_905182765.1, s__MAG-121220-bin8 sp905182765, 95.0, 85.16, 0.494; GCA_937773465.1, s__MAG-121220-bin8 sp937773465, 95.0, 84.57, 0.44; GCA_902559035.1, s__MAG-121220-bin8 sp902559035, 95.0, 83.04, 0.247	55.33	11	N/A	Genome has more than 34.2% of markers with multiple hits
binning_output.037	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002683685	GCA_913041815.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002683685	96.03	0.785	GCA_913041815.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina sp002683685	96.03	0.785	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_943788425.1, s__Planktomarina sp943788425, 95.0, 90.08, 0.588; GCA_905181815.1, s__Planktomarina sp905181815, 95.0, 89.08, 0.573; GCA_000738435.1, s__Planktomarina temperata, 95.0, 88.94, 0.608; GCA_030704425.1, s__Planktomarina sp030704425, 95.0, 88.63, 0.591; GCA_016780825.1, s__Planktomarina sp016780825, 95.0, 87.78, 0.544; GCA_022425445.1, s__Planktomarina sp022425445, 95.0, 86.8, 0.37	54.08	11	N/A	N/A
binning_output.038	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.6%)
binning_output.039	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_013177675.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter acticola	97.72	0.39	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018816105.1, s__Aliarcobacter sp018816105, 95.0, 86.85, 0.23; GCA_017995775.1, s__Aliarcobacter sp017995775, 95.0, 84.34, 0.166; GCA_028681275.1, s__Aliarcobacter sp028681275, 95.0, 83.43, 0.156	23.4	11	0.99862	Genome has more than 10.8% of markers with multiple hits
binning_output.040	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.8%)
binning_output.041	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LGRT01;s__LGRT01 sp001642945	GCA_001642945.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LGRT01;s__LGRT01 sp001642945	99.26	0.902	GCA_001642945.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LGRT01;s__LGRT01 sp001642945	99.26	0.902	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LGRT01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_016778765.1, s__LGRT01 sp016778765, 95.0, 93.11, 0.898	75.73	11	N/A	Genome has more than 20.8% of markers with multiple hits
binning_output.042	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_021774155.1, s__Nitrosomonas sp021774155, 95.0, 81.45, 0.173; GCA_021774265.1, s__Nitrosomonas sp021774265, 95.0, 81.38, 0.19	64.49	11	0.95438	Genome has more than 19.2% of markers with multiple hits
binning_output.043	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fulvigenes	GCF_904846155.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fulvigenes	98.08	0.895	GCF_904846155.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter fulvigenes	98.08	0.895	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029256865.1, s__Psychrobacter sp029256865, 95.0, 87.88, 0.421; GCF_030408035.1, s__Psychrobacter sp030408035, 95.0, 83.32, 0.165; GCF_017498085.1, s__Psychrobacter coccoides, 95.0, 82.57, 0.211	95.63	11	N/A	N/A
binning_output.044	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__VMDJ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_008080925.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__VMDJ01;s__VMDJ01 sp008080925	94.81	0.567	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__VMDJ01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	34.26	11	0.99385	Genome has more than 30.0% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
binning_output.045	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-120531;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022239325.1, s__MAG-120531 sp022239325, 95.0, 84.34, 0.243; GCA_018500075.2, s__MAG-120531 sp018500075, 95.0, 80.49, 0.196	63.65	11	0.97815	Genome has more than 15.0% of markers with multiple hits
binning_output.046	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	60.3	11	0.96241	N/A
binning_output.047	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.048	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	16.92	11	1.0	N/A
binning_output.049	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax;s__	N/A	N/A	N/A	N/A	N/A	GCA_003268905.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax;s__Acidovorax defluvii	96.46	0.209	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Acidovorax;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_006716905.1, s__Acidovorax temperans, 95.0, 91.79, 0.213	27.21	11	0.993	Genome has more than 14.2% of markers with multiple hits
binning_output.050	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_000819785.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	96.08	0.272	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000819985.1, s__Aeromonas media, 95.0, 94.4, 0.308; GCF_023093515.1, s__Aeromonas sp023093515, 95.0, 93.28, 0.264; GCF_000820085.1, s__Aeromonas sanarellii, 95.0, 92.61, 0.244; GCF_000820165.1, s__Aeromonas taiwanensis, 95.0, 92.51, 0.236; GCF_010974825.1, s__Aeromonas rivipollensis, 95.0, 92.31, 0.256; GCF_000014805.1, s__Aeromonas hydrophila, 95.0, 91.48, 0.182; GCF_000819685.1, s__Aeromonas allosaccharophila, 95.0, 91.36, 0.165; GCF_900637545.1, s__Aeromonas encheleia, 95.0, 91.17, 0.215; GCF_002812985.1, s__Aeromonas lusitana, 95.0, 91.12, 0.218; GCF_001643305.1, s__Aeromonas salmonicida, 95.0, 91.08, 0.195; GCF_019048265.1, s__Aeromonas veronii_A, 95.0, 91.05, 0.16; GCF_000820305.1, s__Aeromonas dhakensis, 95.0, 91.02, 0.202; GCF_000819865.1, s__Aeromonas eucrenophila, 95.0, 90.95, 0.201; GCF_000820005.1, s__Aeromonas piscicola, 95.26, 90.87, 0.179; GCF_000819845.1, s__Aeromonas enteropelogenes, 95.0, 90.81, 0.157; GCF_000819745.1, s__Aeromonas bestiarum, 95.0, 90.75, 0.189; GCF_000764655.1, s__Aeromonas aquatica, 95.0, 90.73, 0.207; GCF_000820185.1, s__Aeromonas tecta, 95.0, 90.73, 0.2; GCF_006243315.1, s__Aeromonas sobria_A, 95.0, 90.63, 0.159; GCF_000764665.1, s__Aeromonas lacus, 95.0, 90.63, 0.155; GCF_000820225.1, s__Aeromonas veronii, 95.0, 90.55, 0.166; GCF_000764645.1, s__Aeromonas finlandensis, 95.0, 90.43, 0.15; GCF_000819955.1, s__Aeromonas jandaei, 95.64, 90.39, 0.153; GCF_000819725.1, s__Aeromonas australiensis, 95.0, 90.33, 0.155; GCF_000820025.1, s__Aeromonas popoffii, 95.0, 90.28, 0.166	15.21	11	0.99998	N/A
binning_output.051	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_I;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_I;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	15.0	11	0.99999	Genome domain questionable ( 15.0% Bacterial, 7.5% Archaeal)
binning_output.052	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	GCF_000819785.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	97.34	0.653	GCF_000819785.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas caviae	97.34	0.653	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000819985.1, s__Aeromonas media, 95.0, 92.99, 0.57; GCF_023093515.1, s__Aeromonas sp023093515, 95.0, 91.35, 0.575; GCF_010974825.1, s__Aeromonas rivipollensis, 95.0, 91.14, 0.543; GCF_000820085.1, s__Aeromonas sanarellii, 95.0, 91.11, 0.552; GCF_000820165.1, s__Aeromonas taiwanensis, 95.0, 90.51, 0.525; GCF_000014805.1, s__Aeromonas hydrophila, 95.0, 89.57, 0.419; GCF_000820305.1, s__Aeromonas dhakensis, 95.0, 89.42, 0.416; GCF_900637545.1, s__Aeromonas encheleia, 95.0, 89.21, 0.411; GCF_000819865.1, s__Aeromonas eucrenophila, 95.0, 89.08, 0.405; GCF_000764655.1, s__Aeromonas aquatica, 95.0, 89.03, 0.403; GCF_002812985.1, s__Aeromonas lusitana, 95.0, 88.94, 0.39; GCF_000820185.1, s__Aeromonas tecta, 95.0, 88.57, 0.367; GCF_000819745.1, s__Aeromonas bestiarum, 95.0, 88.51, 0.358; GCF_000820005.1, s__Aeromonas piscicola, 95.26, 88.39, 0.337; GCF_000819765.1, s__Aeromonas bivalvium, 95.0, 88.32, 0.272; GCF_001643305.1, s__Aeromonas salmonicida, 95.0, 87.51, 0.298; GCF_000819845.1, s__Aeromonas enteropelogenes, 95.0, 87.32, 0.262; GCF_000819685.1, s__Aeromonas allosaccharophila, 95.0, 87.27, 0.262; GCF_000764645.1, s__Aeromonas finlandensis, 95.0, 87.25, 0.233; GCF_000820025.1, s__Aeromonas popoffii, 95.0, 87.22, 0.289; GCF_000819955.1, s__Aeromonas jandaei, 95.64, 87.19, 0.237; GCF_000764665.1, s__Aeromonas lacus, 95.0, 87.07, 0.236; GCF_019048265.1, s__Aeromonas veronii_A, 95.0, 87.06, 0.242; GCF_000820225.1, s__Aeromonas veronii, 95.0, 87.02, 0.249; GCF_000819885.1, s__Aeromonas fluvialis, 95.0, 86.9, 0.212; GCA_945957575.1, s__Aeromonas sp945957575, 95.0, 86.78, 0.199; GCF_000819725.1, s__Aeromonas australiensis, 95.0, 86.7, 0.216; GCF_006243315.1, s__Aeromonas sobria_A, 95.0, 86.68, 0.208; GCF_000820145.1, s__Aeromonas sobria, 95.0, 86.59, 0.218; GCF_000820045.1, s__Aeromonas rivuli, 95.0, 86.39, 0.169	18.89	11	N/A	Genome has more than 12.5% of markers with multiple hits
binning_output.053	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_I;s__Bacteroides_I graminisolvens	GCF_000428125.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_I;s__Bacteroides_I graminisolvens	98.49	0.505	GCF_000428125.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_I;s__Bacteroides_I graminisolvens	98.49	0.505	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_I;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	54.22	11	N/A	N/A
binning_output.054	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.5%)
binning_output.055	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marisimplicoccus;s__	N/A	N/A	N/A	N/A	N/A	GCA_004214015.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marisimplicoccus;s__Marisimplicoccus sp004214015	94.84	0.206	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Marisimplicoccus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_016777325.1, s__Marisimplicoccus sp016777325, 95.0, 92.64, 0.164; GCA_902509805.1, s__Marisimplicoccus sp902509805, 95.0, 89.92, 0.172	22.56	11	0.9985	N/A
