Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_5422186_3 # 407 # 484 # 1 # ID=72297_3;partial=01;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.577	WP_003235647.1	gb|WP_003235647.1|BSU-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_CBCSBO010000002.1	NA	NA	NA
k141_4897340_2 # 504 # 623 # 1 # ID=72394_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.542	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2779_1 # 1 # 81 # -1 # ID=72824_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.691	WP_063860895.1	gb|WP_063860895.1|OHIO-1 [Plasmid PDS075]	NG_049352.1	blaOHIO	A7J11_00580	WP_063860895.1
k141_2780_2 # 196 # 639 # 1 # ID=72855_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.493	APB03223.1	gb|APB03223.1|AAC(6')-34 [Paenibacillus sp. LC231]	KX531053.1	aac(6')-34	NA	APB03223.1
k141_2624972_2 # 301 # 369 # 1 # ID=75333_2;partial=01;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667	AAF94716.1	gb|AAF94716.1|Vibrio cholerae varG [Vibrio cholerae O1 biovar El Tor str. N16961]	AE003852.1	NA	VC_1562	AAF94716.1
k141_2624973_2 # 356 # 484 # 1 # ID=75357_2;partial=01;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=9bp;gc_cont=0.372	ADX95999.1	gb|ADX95999.1|FosB3 [Enterococcus faecium]	HQ219726.1	fosB	NA	ADX95999.1
k141_5247263_2 # 533 # 625 # 1 # ID=76021_2;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=14bp;gc_cont=0.462	AKQ05892.1	gb|AKQ05892.1|tet(48) [uncultured bacterium]	KR857682.1	tet(48)	NA	AKQ05892.1
k141_1576041_1 # 3 # 551 # -1 # ID=76116_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.515	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1401670_2 # 545 # 652 # 1 # ID=76864_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509	AFP97030.1	gb|AFP97030.1|OXA-46 [Pseudomonas aeruginosa]	JX131372.1	blaOXA-46	NA	AFP97030.1
k141_2275260_1 # 3 # 137 # -1 # ID=76936_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.467	WP_136512100.1	gb|WP_136512100.1|OXA-809 [Acinetobacter radioresistens]	NG_064767.1	blaOXA	A7J11_06225	WP_136512100.1
k141_3324125_1 # 259 # 330 # 1 # ID=78755_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.597	AFK73446.1	gb|AFK73446.1|CMY-79 [Citrobacter freundii]	JQ733576.1	blaCMY-79	NA	AFK73446.1
k141_3149219_1 # 1 # 213 # 1 # ID=79314_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.592	WP_111273849.1	gb|WP_111273849.1|GES-36 [Pseudomonas aeruginosa]	NG_060521.1	blaGES	A7J11_05752	WP_111273849.1
k141_4722704_1 # 1 # 66 # -1 # ID=80095_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.576	KXF74838.1	gb|KXF74838.1|PAD-1 [Paramesorhizobium deserti]	LNTU01000040.1	NA	ATN84_21655	KXF74838.1
k141_1750981_2 # 163 # 234 # 1 # ID=80207_2;partial=01;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.333	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_178045_1 # 2 # 64 # -1 # ID=81697_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.429	KCZ55067.1	gb|KCZ55067.1|OXA-1090 [Hyphomonas beringensis]	AWFF01000032.1	NA	HY29_02325	KCZ55067.1
k141_1051680_1 # 96 # 206 # 1 # ID=83076_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.270	BEV74468.1	gb|BEV74468.1|VEB-33 [Aeromonas veronii]	LC794540.1	blaVEB-33	NA	BEV74468.1
k141_352953_1 # 1 # 204 # -1 # ID=83785_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.632	WP_152315487.1	gb|WP_152315487.1|OXA-874 [Acinetobacter baumannii]	NZ_JBJOWR010000063.1	NA	ACKEN2_RS12435	WP_152315487.1
k141_2625370_1 # 1 # 375 # -1 # ID=84621_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.573	CAA33795.1	gb|CAA33795.1|RCP-1 [Rhodobacter capsulatus]	X15791.1	NA	NA	CAA33795.1
k141_3288_1 # 2 # 82 # -1 # ID=84951_1;partial=10;start_type=TTG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.296	WP_063864748.1	gb|WP_063864748.1|SPU-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBQWMY010000003.1	NA	ACUBIN_RS08170	WP_063864748.1
k141_5247676_1 # 142 # 315 # 1 # ID=85847_1;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.385	CAL25116.3	gb|CAL25116.3|ADC-8 [Acinetobacter baylyi ADP1]	AM293332.3	adc-8	NA	CAL25116.3
k141_2450662_1 # 1 # 342 # -1 # ID=85913_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.614	APM84516.1	gb|APM84516.1|PAC-1 [Pseudomonas aeruginosa]	KY285014.1	blaPAC	NA	APM84516.1
k141_527791_1 # 284 # 400 # 1 # ID=87515_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	USH09262.1	gb|USH09262.1|FONA-13 [Serratia fonticola]	ON713465.1	blaFONA	NA	USH09262.1
k141_2975313_1 # 1 # 264 # -1 # ID=87876_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.667	UDL18775.1	gb|UDL18775.1|OXA-1041 [Citrobacter freundii]	OK576522.1	blaOXA	NA	UDL18775.1
k141_4722972_1 # 2 # 157 # -1 # ID=87970_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=14bp;gc_cont=0.295	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3324519_1 # 2 # 64 # -1 # ID=88511_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.587	BAO01151.1	gb|BAO01151.1|PAM-1 [Pseudomonas alcaligenes]	AB858498.1	blaPAM-1	NA	BAO01151.1
k141_5247761_1 # 3 # 164 # -1 # ID=88683_1;partial=10;start_type=GTG;rbs_motif=AGxAG;rbs_spacer=11-12bp;gc_cont=0.407	CAQ51348.1	gb|CAQ51348.1|OXA-139 [Acinetobacter baumannii]	AM991978.1	bla-OXA-139	NA	CAQ51348.1
k141_3673972_1 # 216 # 287 # 1 # ID=89325_1;partial=01;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=12bp;gc_cont=0.431	APU52409.1	gb|APU52409.1|lnuG [Enterococcus faecalis]	KX470419.1	lnu(G)	NA	APU52409.1
k141_2625623_1 # 2 # 283 # 1 # ID=90325_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.716	WP_109791197.1	gb|WP_109791197.1|PDC-263 [Pseudomonas aeruginosa]	NG_057595.1	blaPDC	A7J11_05572	WP_109791197.1
k141_2625630_1 # 2 # 610 # -1 # ID=90398_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.606	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_877205_1 # 1 # 219 # -1 # ID=92031_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.470	AJP77080.1	gb|AJP77080.1|SPG-1 [Sphingomonas sp. ALS-13]	KP109680.1	blaSPG-1	NA	AJP77080.1
k141_5597296_1 # 152 # 280 # 1 # ID=92366_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.550	CAA11707.1	gb|CAA11707.1|gimA [Streptomyces ambofaciens]	AJ223970.1	mgtA	NA	CAA11707.1
k141_1052029_1 # 2 # 82 # -1 # ID=93361_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.420	WVP99768.1	gb|WVP99768.1|MUN-1 [Escherichia coli]	PP229523.1	blaMUN	NA	WVP99768.1
k141_1052046_1 # 202 # 282 # 1 # ID=93721_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.420	WVP99768.1	gb|WVP99768.1|MUN-1 [Escherichia coli]	PP229523.1	blaMUN	NA	WVP99768.1
k141_4723226_1 # 1 # 105 # -1 # ID=95074_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.524	WP_080897395.1	gb|WP_080897395.1|OKP-D-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBQKMN010000014.1	NA	NA	NA
k141_1052232_2 # 206 # 331 # 1 # ID=98098_2;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=13bp;gc_cont=0.270	WP_152315499.1	gb|WP_152315499.1|OXA-886 [Acinetobacter baumannii]	NG_066748.1	blaOXA	A7J11_06542	WP_152315499.1
k141_4024254_1 # 239 # 304 # 1 # ID=99999_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	SUA92210.1	gb|SUA92210.1|OXA-156 [Pandoraea pulmonicola]	UGSJ01000001.1	bla	NCTC13159_03733	SUA92210.1
k141_3324988_1 # 1 # 96 # -1 # ID=100992_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625	AGW16416.1	gb|AGW16416.1|OXA-334 [Acinetobacter johnsonii]	KF203108.1	blaOXA-334	NA	AGW16416.1
k141_4199350_1 # 2 # 118 # -1 # ID=102465_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.333	AAK84316.1	gb|AAK84316.1|vatD [Enterococcus faecium]	AF368302.1	vatD	NA	AAK84316.1
k141_2975883_1 # 2 # 697 # 1 # ID=102482_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_353617_1 # 3 # 92 # -1 # ID=102584_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.244	WP_020848173.1	gb|WP_020848173.1|OXA-491 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBFCOE010000015.1	NA	AB0W19_RS10245	WP_020848173.1
k141_353632_1 # 211 # 282 # 1 # ID=102985_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	WEG44273.1	gb|WEG44273.1|KPC-136 [Klebsiella pneumoniae]	OQ579152.1	blaKPC	NA	WEG44273.1
k141_877660_1 # 2 # 193 # -1 # ID=103517_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.448	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_353639_1 # 170 # 241 # 1 # ID=104200_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	WEG44273.1	gb|WEG44273.1|KPC-136 [Klebsiella pneumoniae]	OQ579152.1	blaKPC	NA	WEG44273.1
k141_1577199_1 # 86 # 427 # 1 # ID=104470_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.637	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_5947612_1 # 1 # 183 # -1 # ID=105527_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.596	AFQ23955.1	gb|AFQ23955.1|SHV-149 [Klebsiella pneumoniae]	JX121116.1	blaSHV-149	NA	AFQ23955.1
k141_5597834_1 # 3 # 71 # -1 # ID=105969_1;partial=10;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.391	CAD91341.1	gb|CAD91341.1|aphA15 [Pseudomonas aeruginosa]	Y18050.2	aphA15	NA	CAD91341.1
k141_4237_2 # 644 # 766 # 1 # ID=108065_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.276	WP_116786835.1	gb|WP_116786835.1|OXA-728 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_061622.1	blaOXA	A7J11_05852	WP_116786835.1
k141_4373912_2 # 543 # 647 # 1 # ID=108482_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.686	BAD58386.1	gb|BAD58386.1|Nocardia farcinica rox [Nocardia farcinica IFM 10152]	AP006618.1	rox	NFA_35380	BAD58386.1
k141_4265_2 # 316 # 432 # 1 # ID=109057_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.650	AHM76768.1	gb|AHM76768.1|CMY-93 [Citrobacter freundii]	KF992025.1	blaCMY-93	NA	AHM76768.1
k141_6122031_1 # 1 # 225 # 1 # ID=109206_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.471	CDM87362.1	gb|CDM87362.1|OXA-373 [Acinetobacter johnsonii]	HG931732.1	blaOXA-373	NA	CDM87362.1
k141_5772814_1 # 243 # 314 # 1 # ID=109647_1;partial=01;start_type=TTG;rbs_motif=GGTG;rbs_spacer=5bp;gc_cont=0.556	UQO45168.1	gb|UQO45168.1|PEN-A34 [Burkholderia multivorans]	CP090735.1	NA	L0Z43_20885	UQO45168.1
k141_703762_1 # 1 # 102 # -1 # ID=110728_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.647	ACL13298.1	gb|ACL13298.1|catB10 [Pseudomonas aeruginosa]	FJ495083.1	catB10	NA	ACL13298.1
k141_3150445_1 # 1 # 210 # 1 # ID=111739_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1402956_1 # 2 # 304 # -1 # ID=112651_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.706	CAC87665.1	gb|CAC87665.1|CAU-1 [Caulobacter vibrioides]	AJ308331.1	blaCAU-1	NA	CAC87665.1
k141_1403018_1 # 1 # 399 # -1 # ID=114202_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.516	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4724033_1 # 2 # 310 # 1 # ID=114326_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.725	WP_011094382.1	gb|WP_011094382.1|CAR-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JAIZGE020000001.1	NA	NA	NA
k141_6122251_2 # 231 # 332 # 1 # ID=114533_2;partial=01;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.510	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_2976415_2 # 299 # 436 # 1 # ID=116370_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.246	WP_114699279.1	gb|WP_114699279.1|OXA-660 [Campylobacter jejuni]	NG_061407.1	blaOXA	A7J11_05812	WP_114699279.1
k141_5948181_2 # 200 # 283 # 1 # ID=118609_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	ACH58990.1	gb|ACH58990.1|LRA-12 [uncultured bacterium BLR12]	EU408351.1	blaLRA-12	AKSOIL_0006	ACH58990.1
k141_1053112_1 # 1 # 150 # -1 # ID=119041_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.273	AAA73865.1	gb|AAA73865.1|Clostridium butyricum catB [Clostridium butyricum]	M93113.1	catB	NA	AAA73865.1
k141_5598458_1 # 2 # 94 # -1 # ID=120264_1;partial=10;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=3bp;gc_cont=0.247	AAN28732.1	gb|AAN28732.1|OXY-3-1 [Klebsiella oxytoca]	AF491278.1	bla	NA	AAN28732.1
k141_5598472_1 # 2 # 94 # -1 # ID=120399_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.247	AAN28732.1	gb|AAN28732.1|OXY-3-1 [Klebsiella oxytoca]	AF491278.1	bla	NA	AAN28732.1
k141_179479_2 # 287 # 436 # 1 # ID=120437_2;partial=01;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.520	WP_063860827.1	gb|WP_063860827.1|LRG-1 [uncultured bacterium]	NG_049283.1	blaLRG	A7J11_02282	WP_063860827.1
k141_1053178_1 # 217 # 342 # 1 # ID=120564_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587	AKQ05898.1	gb|AKQ05898.1|tet(54) [uncultured bacterium]	KR857688.1	tet(54)	NA	AKQ05898.1
k141_3150834_1 # 2 # 121 # -1 # ID=122339_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.625	APB03218.1	gb|APB03218.1|BahA [Paenibacillus sp. LC231]	KX531048.1	bahA	NA	APB03218.1
k141_4915_2 # 191 # 304 # 1 # ID=122707_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.360	WP_109545102.1	gb|WP_109545102.1|OXA-607 [Campylobacter jejuni]	NG_057536.1	blaOXA	A7J11_05537	WP_109545102.1
k141_2976669_1 # 2 # 304 # -1 # ID=123080_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.389	AAO38247.1	gb|AAO38247.1|EreA [Escherichia coli]	AY183453.1	ereA	NA	AAO38247.1
k141_2102216_1 # 1 # 303 # -1 # ID=124131_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.637	WDE35088.1	gb|WDE35088.1|IND-18 [Chryseobacterium indologenes]	ON650755.1	blaIND	NA	WDE35088.1
k141_5598625_1 # 2 # 202 # -1 # ID=124849_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	BAP34782.1	gb|BAP34782.1|CTX-M-151 [Salmonella enterica]	AB916359.1	blaCTX-M151	NA	BAP34782.1
k141_4724513_1 # 1 # 102 # -1 # ID=127526_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.412	QWA20187.1	gb|QWA20187.1|OXA-988 [Acinetobacter pittii]	MZ265740.1	blaOXA	NA	QWA20187.1
k141_179804_2 # 151 # 324 # 1 # ID=127635_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.632	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_179862_1 # 2 # 205 # 1 # ID=128859_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.623	QWA20205.1	gb|QWA20205.1|OXA-1005 [Acinetobacter schindleri]	MZ265758.1	blaOXA	NA	QWA20205.1
k141_4025417_1 # 2 # 139 # -1 # ID=130374_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.420	WP_004790939.1	gb|WP_004790939.1|ADC-135 [Acinetobacter]	NZ_JBILZV010000008.1	NA	ACG9W1_RS07345	WP_004790939.1
k141_1928138_1 # 2 # 70 # -1 # ID=131130_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.507	QEI22965.1	gb|QEI22965.1|FosA8 [Escherichia coli]	MN150127.1	fosA8	NA	QEI22965.1
k141_1578358_2 # 120 # 206 # 1 # ID=131884_2;partial=01;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.195	AKQ05894.1	gb|AKQ05894.1|tet(50) [uncultured bacterium]	KR857684.1	tet(50)	NA	AKQ05894.1
k141_5249311_2 # 257 # 334 # 1 # ID=132439_2;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.436	ACR56321.1	gb|ACR56321.1|CTX-M-89 [Proteus mirabilis]	FJ971899.1	NA	NA	ACR56321.1
k141_1578405_1 # 2 # 172 # -1 # ID=133232_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.643	AAA83417.1	gb|AAA83417.1|OXA-12 [Aeromonas sobria]	U10251.1	NA	NA	AAA83417.1
k141_529714_1 # 3 # 68 # -1 # ID=134579_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.515	AAA98406.1	gb|AAA98406.1|OXA-9 [Klebsiella pneumoniae]	NA	NA	NA	NA
k141_2801518_1 # 1 # 282 # -1 # ID=134721_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.578	ADR80609.1	gb|ADR80609.1|SHV-122 [Klebsiella pneumoniae]	HM751103.1	blaSHV	NA	ADR80609.1
k141_4899652_2 # 432 # 500 # 1 # ID=135331_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	QAT79362.1	gb|QAT79362.1|IND-17 [Chryseobacterium sp.]	MK401904.1	blaIND	NA	QAT79362.1
k141_1578502_1 # 221 # 286 # 1 # ID=135722_1;partial=01;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.470	UKC75978.1	gb|UKC75978.1|OXA-1056 [Pseudomonas aeruginosa]	OM460738.1	blaOXA	NA	UKC75978.1
k141_6123100_2 # 272 # 382 # 1 # ID=137633_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.685	WP_087587944.1	gb|WP_087587944.1|OXA-553 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_054958.1	blaOXA	A7J11_05047	WP_087587944.1
k141_180297_2 # 280 # 357 # 1 # ID=138477_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.564	AAK84316.1	gb|AAK84316.1|vatD [Enterococcus faecium]	AF368302.1	vatD	NA	AAK84316.1
k141_1053896_1 # 3 # 164 # -1 # ID=138648_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.660	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2627566_1 # 1 # 78 # -1 # ID=139034_1;partial=10;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.397	APB03218.1	gb|APB03218.1|BahA [Paenibacillus sp. LC231]	KX531048.1	bahA	NA	APB03218.1
k141_3501498_1 # 3 # 530 # 1 # ID=139164_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.680	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_3501516_1 # 3 # 308 # -1 # ID=139664_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.683	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_529936_1 # 201 # 317 # 1 # ID=139998_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	AAO38247.1	gb|AAO38247.1|EreA [Escherichia coli]	AY183453.1	ereA	NA	AAO38247.1
k141_4374895_1 # 3 # 68 # -1 # ID=140198_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.439	WP_150823461.1	gb|WP_150823461.1|ADC-209 [Acinetobacter pittii]	NG_066489.1	blaADC	A7J11_06469	WP_150823461.1
k141_1753341_1 # 3 # 71 # -1 # ID=141216_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.638	AAX55643.1	gb|AAX55643.1|y56 beta-lactamase [Yersinia enterocolitica]	AY954728.1	blaA	NA	AAX55643.1
k141_355136_3 # 563 # 721 # 1 # ID=141320_3;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.541	QWY17602.1	gb|QWY17602.1|RAA-1 [Riemerella anatipestifer]	MZ424297.1	blaRAA	NA	QWY17602.1
k141_3326530_1 # 1 # 336 # 1 # ID=142174_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.518	ABL75133.1	gb|ABL75133.1|SCO-1 [Acinetobacter baumannii]	EF063111.1	blaSCO-1	NA	ABL75133.1
k141_3326537_1 # 144 # 263 # 1 # ID=142613_1;partial=01;start_type=ATG;rbs_motif=TTA;rbs_spacer=13bp;gc_cont=0.383	WP_099337823.1	gb|WP_099337823.1|OXA-568 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_055785.1	blaOXA	A7J11_05225	WP_099337823.1
k141_180522_1 # 1 # 87 # -1 # ID=142792_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.598	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_2277852_1 # 1 # 93 # -1 # ID=143361_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.570	ABU39980.1	gb|ABU39980.1|BCL-1 [Alkalihalobacillus clausii]	EF540343.1	bcl1	NA	ABU39980.1
k141_3326593_1 # 223 # 291 # 1 # ID=143779_1;partial=01;start_type=ATG;rbs_motif=ATA;rbs_spacer=5bp;gc_cont=0.420	ARX76025.1	gb|ARX76025.1|OXA-436 [Enterobacter asburiae]	KY863418.1	blaOXA-436	KJLKPALD_00147	ARX76025.1
